LOC6D0549FBDC34432CBD273FA506D98230,80 Wellington (DT),-80.42645,43.67504,80 Wellington,Elora,ON,N0B1S0,Timmy
LOC4DA9E9BD35014A24B85372DAE1ACFB70,University of Guelph,-80.23034,43.5305,Gordon St,Guelph,ON,N1G2W1,Timmy
LOC1B6649904848409798F7CFDE140723A6,University of Guelph,-80.2235,43.52774,University of Guelph,Guelph,ON,N1G2W1,Timmy
LOCDC4636D3CD004F809D3D3BF167348243,University of Guelph Gryphs Sports Centre,-80.22449,43.53324,University of Guelph Gryphs Sports Centre,Guelph,ON,N1G2W1,Timmy
LOC7FADC8107C64406F9BB8587D6DBA4639,987 Gordon St (DT),-80.21258,43.5215,987 Gordon St,Guelph,ON,N1G4W3,Timmy
LOC584B870F26714B8C8205A0E2ECC08810,204 Victoria Rd S (DT),-80.2223,43.55138,204 Victoria Rd S,Guelph,ON,N1E5R1,Timmy
LOC7B57C3D1F69845989F6CB38AC86B439A,850 Tower St S (DT),-80.36748,43.69622,850 Tower St S,Fergus,ON,N1M3N7,Timmy
LOC3F38200D0B5A4F75AA870D6AA8E9FDD8,133 St. Andrew St W (DT),-80.37737,43.70654,133 St. Andrew St W,Fergus,ON,N1M1N6,Timmy
LOC4D406F3C713D45D1BE22303BC8156EC1,21 Woodstock St N (DT),-80.83617,43.32129,21 Woodstock St N,Tavistock,ON,N0B2R0,Timmy
LOC724A5ED2EA634DEEBDED259B96BE3D69,304 Grand River St N (DT),-80.3901,43.21184,304 Grand River St N,Paris,ON,N3L3R7,Timmy
LOC11521F1AA8BB40CDA9187C329BD0B1DA,184 Brant Rd (DT),-80.29349,43.25042,184 Brant Rd,St. George,ON,N0E1N0,Timmy
LOC5D81B628D7E747BB8BCE1FAB10B3DB08,227 Wellington Rd S RR 3 (DT),-80.13399,43.45971,227 Wellington Rd S RR 3,Guelph,ON,N1H6H9,Timmy
LOCC5879B0505C547B393E06AA3C9F5E3EF,1 Nicholas Beaver Dr. RR 3 (DT),-80.1312,43.45821,1 Nicholas Beaver Dr. RR 3,Guelph,ON,N1H6H9,Timmy
LOC9A4A3C1B61F44F20AF977A0FB5AB41E9,50 Dundurn St S,-80.13042,43.45803,50 Dundurn St S,Hamilton,ON,L8P4W3,Timmy
LOC462CDF2058D3472A9E7A1D513AA314F9,151 Dundas St E (DT),-80.3607,43.19235,151 Dundas St E,Paris,ON,N3L3H4,Timmy
LOC63F43B48DD9E41A9A4786EA563397A5A,950 Ontario St (DT),-80.95551,43.37091,950 Ontario St,Stratford,ON,N5A3K1,Timmy
LOCB91DB75CB541470992132D247B1FD1FD,Northridge Plaza (DT),-80.27976,43.17661,265 King George Rd,Brantford,ON,N3R6Y1,Timmy
LOC6BD6BB7C99CA465A84BA36B9FA43F98F,236 King George Rd (DT),-80.27886,43.17677,236 King George Rd,Brantford,ON,N3R5L4,Timmy
LOC34F26CE42DF94FF4B9821B755971CC82,177 Paris Rd,-80.2956,43.16609,177 Paris Rd,Brantford,ON,N3R1J2,Timmy
LOC394A7E6F704D404BA0DA5E91DF4818C0,166 Ontario St,-80.97956,43.37136,166 Ontario St,Stratford,ON,N5A3H4,Timmy
LOCF24F574113EB4482928EA93459F4D273,80 King George Rd,-80.27418,43.1654,80 King George Rd,Brantford,ON,N3R5K4,Timmy
LOCA0AA5E682DBC426999B5D67A390CA903,610 West St (DT),-80.24877,43.17044,610 West St,Brantford,ON,N3R6M7,Timmy
LOCA10F888224A9406FBACEE44EE37E7016,429 Huron St (DT),-80.99809,43.37849,429 Huron St,Stratford,ON,N5A5T8,Timmy
LOC408DC2325B9D4ADAAA7CDAA528AB97FF,155 Lynden Rd (DT),-80.23539,43.17514,155 Lynden Rd,Brantford,ON,N3T5L8,Timmy
LOC77AD9965DD2F462781E93FDDF1EA27EB,857 Devonshire Rd (DT),-80.7432,43.14467,857 Devonshire Rd,Woodstock,ON,N4S8Z4,Timmy
LOC0C5D1028B8C64C768279E0568B2FB2A7,Lynden Mall,-80.23942,43.17094,84 Lynden Rd,Brantford,ON,N3R6B8,Timmy
LOC6C7D44E4AFB840B59863965560188F13,Brantford General Hospital,-80.27641,43.15248,200 Terrace Hill St,Brantford,ON,N3R1G9,Timmy
LOCCFA2FB59B2F047E699B7C263E36BA292,Brantford General Hospital,-80.27594,43.15204,200 Terrace Hill St,Brantford,ON,N3R1G9,Timmy
LOC566310C9EE904ACEBCFB8946FB96A959,693 Erie St (DT),-80.99636,43.35544,693 Erie St,Stratford,ON,N4Z1A1,Timmy
LOC05CC9225B65A4C1D802CD03FAEDC2254,8008 County Rd (DT),-80.52996,43.82858,8008 County Rd,Arthur,ON,N0G1A0,Timmy
LOC560AD512F5DC49ECBF4843666668A3CE,942 Dundas St (DT),-80.73298,43.13352,942 Dundas St,Woodstock,ON,N4S1H3,Timmy
LOC294097BA83F54205A4CEECA10A9F44A9,226 West St (DT),-80.26268,43.14978,226 West St,Brantford,ON,N3R3V2,Timmy
LOCCD7700B6F0584A229BA8397513542D35,11 Sinclair St (DT),-80.21564,43.16991,11 Sinclair St,Brantford,ON,N3S7X6,Timmy
